id,dataset,graph,uuid,tier,strategy,in_queue,final_label,action,reason,revert_strategy,revert_to,release_position
mindthequery:472,mindthequery,er,Complex_Retrieval_test:140,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,470
mindthequery:473,mindthequery,er,Complex_Retrieval_test:142,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,471
mindthequery:474,mindthequery,er,Complex_Retrieval_test:143,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,472
mindthequery:475,mindthequery,er,Complex_Retrieval_test:145,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,473
mindthequery:476,mindthequery,er,Complex_Retrieval_test:146,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,474
mindthequery:477,mindthequery,er,Complex_Retrieval_test:148,llm,abbrev,True,valid,keep:valid,valid,,,475
mindthequery:478,mindthequery,er,Complex_Retrieval_test:150,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,476
mindthequery:479,mindthequery,er,Complex_Retrieval_test:151,llm,abbrev,True,valid,keep:valid,valid,,,477
mindthequery:480,mindthequery,er,Complex_Retrieval_test:152,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,478
mindthequery:481,mindthequery,er,Complex_Retrieval_test:156,attested,abbrev,True,valid,keep:valid,valid,,,479
mindthequery:482,mindthequery,er,Complex_Retrieval_test:158,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,480
mindthequery:483,mindthequery,er,Complex_Retrieval_test:159,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,481
mindthequery:484,mindthequery,er,Complex_Retrieval_test:160,llm,abbrev,True,valid,keep:valid,valid,,,482
mindthequery:485,mindthequery,er,Complex_Retrieval_test:161,algorithmic,partial,True,invalid,remove:invalid,rejected rule-based edit; no verified replacement form,,,
mindthequery:486,mindthequery,er,Complex_Retrieval_test:162,algorithmic,typo,True,valid,keep:valid,valid,,,483
mindthequery:487,mindthequery,er,Complex_Retrieval_test:164,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,484
mindthequery:488,mindthequery,er,Complex_Retrieval_test:166,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,485
mindthequery:489,mindthequery,er,Complex_Retrieval_test:168,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,486
mindthequery:490,mindthequery,er,Complex_Retrieval_test:171,attested,abbrev,True,valid,keep:valid,valid,,,487
mindthequery:491,mindthequery,er,Complex_Retrieval_test:172,llm,abbrev,True,valid,keep:valid,valid,,,488
mindthequery:492,mindthequery,er,Complex_Retrieval_test:175,llm,abbrev,True,valid,keep:valid,valid,,,489
mindthequery:493,mindthequery,er,Complex_Retrieval_test:176,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,490
mindthequery:494,mindthequery,er,Complex_Retrieval_test:177,llm,abbrev,True,valid,keep:valid,valid,,,491
mindthequery:495,mindthequery,er,Complex_Retrieval_test:179,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,492
mindthequery:496,mindthequery,er,Complex_Retrieval_test:180,llm,abbrev,True,valid,keep:valid,valid,,,493
mindthequery:497,mindthequery,er,Complex_Retrieval_test:181,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,494
mindthequery:498,mindthequery,er,Complex_Retrieval_test:182,llm,abbrev,True,valid,keep:valid,valid,,,495
mindthequery:499,mindthequery,er,Complex_Retrieval_test:183,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,496
mindthequery:500,mindthequery,er,Complex_Retrieval_test:186,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,497
mindthequery:501,mindthequery,er,Complex_Retrieval_test:188,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,498
mindthequery:502,mindthequery,er,Complex_Retrieval_test:190,llm,abbrev,True,valid,keep:valid,valid,,,499
mindthequery:503,mindthequery,er,Complex_Retrieval_test:192,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,500
mindthequery:504,mindthequery,er,Complex_Retrieval_test:193,algorithmic,partial,True,valid,keep:valid,valid,,,501
mindthequery:505,mindthequery,er,Complex_Retrieval_test:194,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,502
mindthequery:506,mindthequery,er,Complex_Retrieval_test:195,algorithmic,partial,True,valid,keep:valid,valid,,,503
mindthequery:507,mindthequery,er,Complex_Retrieval_test:196,attested,abbrev,True,valid,keep:valid,valid,,,504
mindthequery:508,mindthequery,er,Complex_Retrieval_test:197,llm,abbrev,True,valid,keep:valid,valid,,,505
mindthequery:509,mindthequery,er,Complex_Retrieval_test:198,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,506
mindthequery:510,mindthequery,er,Complex_Retrieval_test:199,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,507
mindthequery:511,mindthequery,er,Complex_Retrieval_test:200,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,508
mindthequery:512,mindthequery,er,Complex_Retrieval_test:201,llm,abbrev,True,valid,keep:valid,valid,,,509
mindthequery:513,mindthequery,er,Complex_Retrieval_test:203,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,510
mindthequery:514,mindthequery,er,Complex_Retrieval_test:204,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,511
mindthequery:515,mindthequery,er,Complex_Retrieval_test:206,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,512
mindthequery:516,mindthequery,er,Complex_Retrieval_test:207,attested,abbrev,True,valid,keep:valid,valid,,,513
mindthequery:517,mindthequery,er,Complex_Retrieval_test:208,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,514
mindthequery:518,mindthequery,er,Complex_Retrieval_test:210,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,515
mindthequery:519,mindthequery,er,Complex_Retrieval_test:211,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,516
mindthequery:520,mindthequery,er,Complex_Retrieval_test:212,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,517
mindthequery:521,mindthequery,er,Complex_Retrieval_test:213,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,518
mindthequery:522,mindthequery,er,Complex_Retrieval_test:214,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,519
mindthequery:523,mindthequery,er,Complex_Retrieval_test:216,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,520
mindthequery:524,mindthequery,er,Complex_Retrieval_test:217,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,521
mindthequery:525,mindthequery,er,Complex_Retrieval_test:218,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,522
mindthequery:526,mindthequery,er,Complex_Retrieval_test:220,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,523
mindthequery:527,mindthequery,er,Complex_Retrieval_test:221,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,524
mindthequery:528,mindthequery,er,Complex_Retrieval_test:222,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,525
mindthequery:529,mindthequery,er,Complex_Retrieval_test:224,attested,abbrev,True,valid,keep:valid,valid,,,526
mindthequery:530,mindthequery,er,Complex_Retrieval_test:225,algorithmic,typo,True,valid,keep:valid,valid,,,527
mindthequery:531,mindthequery,er,Complex_Retrieval_test:227,llm,abbrev,True,valid,keep:valid,valid,,,528
mindthequery:532,mindthequery,er,Complex_Retrieval_test:230,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,529
mindthequery:533,mindthequery,er,Complex_Retrieval_test:231,llm,abbrev,True,valid,keep:valid,valid,,,530
mindthequery:534,mindthequery,er,Complex_Retrieval_test:232,kb:curated,abbrev,False,unsampled,keep:unsampled,never sampled for human review,,,531
mindthequery:535,mindthequery,er,Complex_Retrieval_test:233,algorithmic,typo,True,valid,keep:valid,valid,,,532
mindthequery:536,mindthequery,er,Complex_Retrieval_test:235,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,533
mindthequery:537,mindthequery,healthcare,Complex_Aggregation_test:0,llm,alias,True,valid,keep:valid,valid,,,534
mindthequery:538,mindthequery,healthcare,Complex_Aggregation_test:1,llm,alias,True,valid,keep:valid,valid,,,535
mindthequery:539,mindthequery,healthcare,Complex_Aggregation_test:2,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,536
mindthequery:540,mindthequery,healthcare,Complex_Aggregation_test:3,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,537
mindthequery:541,mindthequery,healthcare,Complex_Aggregation_test:4,algorithmic,partial,True,valid,keep:valid,valid,,,538
mindthequery:542,mindthequery,healthcare,Complex_Aggregation_test:6,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,539
mindthequery:543,mindthequery,healthcare,Complex_Aggregation_test:7,llm,alias,True,valid,keep:valid,valid,,,540
mindthequery:544,mindthequery,healthcare,Complex_Aggregation_test:8,llm,abbrev,True,valid,keep:valid,valid,,,541
mindthequery:545,mindthequery,healthcare,Complex_Aggregation_test:9,llm,alias,True,valid,keep:valid,valid,,,542
mindthequery:546,mindthequery,healthcare,Complex_Aggregation_test:11,llm,alias,True,valid,keep:valid,valid,,,543
mindthequery:547,mindthequery,healthcare,Complex_Aggregation_test:12,llm,abbrev,True,valid,keep:valid,valid,,,544
mindthequery:548,mindthequery,healthcare,Complex_Aggregation_test:13,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,545
mindthequery:549,mindthequery,healthcare,Complex_Aggregation_test:14,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,546
mindthequery:550,mindthequery,healthcare,Complex_Aggregation_test:16,llm,abbrev,True,valid,keep:valid,valid,,,547
mindthequery:551,mindthequery,healthcare,Complex_Aggregation_test:17,llm,alias,True,valid,keep:valid,valid,,,548
mindthequery:552,mindthequery,healthcare,Complex_Aggregation_test:18,llm,alias,True,valid,keep:valid,valid,,,549
mindthequery:553,mindthequery,healthcare,Complex_Aggregation_test:19,llm,alias,True,valid,keep:valid,valid,,,550
mindthequery:554,mindthequery,healthcare,Complex_Aggregation_test:20,llm,alias,True,valid,keep:valid,valid,,,551
mindthequery:555,mindthequery,healthcare,Complex_Aggregation_test:21,llm,alias,True,valid,keep:valid,valid,,,552
mindthequery:556,mindthequery,healthcare,Complex_Aggregation_test:22,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,553
mindthequery:557,mindthequery,healthcare,Complex_Aggregation_test:23,llm,alias,True,valid,keep:valid,valid,,,554
mindthequery:558,mindthequery,healthcare,Complex_Aggregation_test:24,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,555
mindthequery:559,mindthequery,healthcare,Complex_Aggregation_test:25,llm,alias,True,valid,keep:valid,valid,,,556
mindthequery:560,mindthequery,healthcare,Complex_Aggregation_test:26,llm,abbrev,True,valid,keep:valid,valid,,,557
mindthequery:561,mindthequery,healthcare,Complex_Aggregation_test:27,llm,abbrev,True,valid,keep:valid,valid,,,558
mindthequery:562,mindthequery,healthcare,Complex_Aggregation_test:28,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,559
mindthequery:563,mindthequery,healthcare,Complex_Aggregation_test:29,llm,abbrev,True,valid,keep:valid,valid,,,560
mindthequery:564,mindthequery,healthcare,Complex_Aggregation_test:30,llm,alias,True,valid,keep:valid,valid,,,561
mindthequery:565,mindthequery,healthcare,Complex_Aggregation_test:31,llm,abbrev,True,valid,keep:valid,valid,,,562
mindthequery:566,mindthequery,healthcare,Complex_Aggregation_test:33,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,563
mindthequery:567,mindthequery,healthcare,Complex_Aggregation_test:34,algorithmic,partial,True,valid,keep:valid,valid,,,564
mindthequery:568,mindthequery,healthcare,Complex_Aggregation_test:35,algorithmic,casing,True,valid,keep:valid,valid,,,565
mindthequery:569,mindthequery,healthcare,Complex_Aggregation_test:36,llm,abbrev,True,valid,keep:valid,valid,,,566
mindthequery:570,mindthequery,healthcare,Complex_Aggregation_test:37,llm,abbrev,True,valid,keep:valid,valid,,,567
mindthequery:571,mindthequery,healthcare,Complex_Aggregation_test:38,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,568
mindthequery:572,mindthequery,healthcare,Complex_Aggregation_test:39,llm,abbrev,True,valid,keep:valid,valid,,,569
mindthequery:573,mindthequery,healthcare,Complex_Aggregation_test:41,llm,alias,True,valid,keep:valid,valid,,,570
mindthequery:574,mindthequery,healthcare,Complex_Aggregation_test:42,algorithmic,partial,True,valid,keep:valid,valid,,,571
mindthequery:575,mindthequery,healthcare,Complex_Aggregation_test:43,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,572
mindthequery:576,mindthequery,healthcare,Complex_Aggregation_test:44,llm,abbrev,True,valid,keep:valid,valid,,,573
mindthequery:577,mindthequery,healthcare,Complex_Aggregation_test:45,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,574
mindthequery:578,mindthequery,healthcare,Complex_Aggregation_test:46,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,575
mindthequery:579,mindthequery,healthcare,Complex_Aggregation_test:48,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,576
mindthequery:580,mindthequery,healthcare,Complex_Aggregation_test:49,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,577
mindthequery:581,mindthequery,healthcare,Complex_Aggregation_test:50,algorithmic,partial,False,unsampled,keep:unsampled,never sampled for human review,,,578
mindthequery:582,mindthequery,healthcare,Complex_Aggregation_test:51,llm,alias,True,valid,keep:valid,valid,,,579
mindthequery:583,mindthequery,healthcare,Complex_Aggregation_test:52,llm,alias,True,valid,keep:valid,valid,,,580
mindthequery:584,mindthequery,healthcare,Complex_Aggregation_test:53,llm,alias,True,valid,keep:valid,valid,,,581
mindthequery:585,mindthequery,healthcare,Complex_Aggregation_test:54,llm,alias,True,valid,keep:valid,valid,,,582
mindthequery:586,mindthequery,healthcare,Complex_Aggregation_test:55,algorithmic,typo,False,unsampled,keep:unsampled,never sampled for human review,,,583
mindthequery:587,mindthequery,healthcare,Complex_Aggregation_test:56,llm,abbrev,True,valid,keep:valid,valid,,,584
mindthequery:588,mindthequery,healthcare,Complex_Aggregation_test:57,algorithmic,casing,False,unsampled,keep:unsampled,never sampled for human review,,,585
