id,annotator,validity,naturalness,source_error,corrected_form,notes,calibration_item
mindthequery:486,B,valid,natural,no,,,no
mindthequery:490,A,valid,natural,no,,,no
mindthequery:490,E,valid,natural,no,,,no
mindthequery:491,D,valid,natural,no,,,no
mindthequery:491,E,valid,natural,no,,,no
mindthequery:492,B,valid,natural,no,,,no
mindthequery:492,E,valid,natural,no,,,no
mindthequery:494,C,valid,natural,no,,,no
mindthequery:494,E,valid,natural,no,,,no
mindthequery:496,C,valid,natural,no,,,no
mindthequery:496,D,valid,natural,no,,,no
mindthequery:498,B,valid,natural,no,,,no
mindthequery:498,D,valid,natural,no,,,no
mindthequery:50,C,valid,natural,no,Park,Typo of 'Park' to 'Parm'.,no
mindthequery:502,A,valid,natural,no,,,no
mindthequery:502,C,valid,natural,no,,'M' is a standard abbreviation for 'Male'.,no
mindthequery:504,A,valid,natural,no,,,no
mindthequery:504,D,valid,natural,no,,,no
mindthequery:506,B,valid,natural,no,,,no
mindthequery:507,A,valid,natural,no,,,no
mindthequery:507,D,valid,natural,no,,,no
mindthequery:508,B,valid,natural,no,,,no
mindthequery:508,C,valid,natural,no,,,no
mindthequery:512,C,valid,natural,no,,OH is the standard postal abbreviation for Ohio.,no
mindthequery:512,D,valid,natural,no,,,no
mindthequery:516,A,valid,natural,no,,,no
mindthequery:516,C,valid,natural,no,,,no
mindthequery:52,C,valid,natural,no,Sick,,no
mindthequery:52,E,valid,awkward,no,,,no
mindthequery:529,A,valid,natural,no,,,no
mindthequery:529,B,valid,natural,no,,,no
mindthequery:53,E,valid,awkward,no,,,no
mindthequery:530,C,valid,natural,no,Horror,Clear typo of the genre 'Horror'.,no
mindthequery:531,C,valid,natural,no,,IL is the standard two-letter postal abbreviation for Illinois.,no
mindthequery:531,E,valid,natural,no,,,no
mindthequery:533,B,valid,natural,no,,,no
mindthequery:533,D,valid,natural,no,,,no
mindthequery:535,C,valid,natural,no,Comedy,,no
mindthequery:537,A,valid,natural,no,,,no
mindthequery:537,E,valid,natural,no,,,no
mindthequery:538,C,valid,natural,no,,,no
mindthequery:538,D,valid,natural,no,,,no
mindthequery:541,D,valid,natural,no,,,no
mindthequery:543,B,valid,natural,no,,,no
mindthequery:543,C,valid,natural,no,,Clozaril is a common brand name alias for clozapine.,no
mindthequery:544,C,valid,natural,no,Hospitalization - Initial or Prolonged,HO is the standard FAERS/FDA outcome code for Hospitalization - Initial or Prolonged.,no
mindthequery:544,E,valid,natural,no,,,no
mindthequery:545,A,valid,natural,no,,,no
mindthequery:545,E,valid,natural,no,,,no
mindthequery:546,B,valid,natural,no,,,no
mindthequery:546,C,valid,natural,no,,CPRX is the NASDAQ stock ticker symbol for Catalyst Pharmaceuticals.,no
mindthequery:547,B,valid,natural,no,,,no
mindthequery:547,C,valid,natural,no,Health Professional,HCP is a standard abbreviation for Healthcare Professional / Health Professional in clinical and pharmacovigilance contexts.,no
mindthequery:550,B,valid,natural,no,,,no
mindthequery:550,C,valid,natural,no,Other Serious (Important Medical Event),IME is a standard pharmacovigilance abbreviation for 'Important Medical Event'.,no
mindthequery:551,A,valid,natural,no,,,no
mindthequery:551,E,valid,natural,no,,,no
mindthequery:552,B,valid,natural,no,,,no
mindthequery:552,C,valid,natural,no,,Minocin is a common brand name alias for minocycline.,no
mindthequery:553,A,valid,natural,no,,,no
mindthequery:553,D,valid,natural,no,,,no
mindthequery:554,B,valid,natural,no,,,no
mindthequery:554,C,valid,natural,no,Minocin,Minocin is a well-known brand name for minocycline.,no
mindthequery:555,A,valid,natural,no,,,no
mindthequery:555,C,valid,natural,no,Celestone,Celestone is a widely known brand name for betamethasone.,no
mindthequery:557,C,valid,natural,no,lung cancer,'lung cancer' is a standard and common alias for 'Lung neoplasm malignant'.,no
mindthequery:557,E,valid,natural,no,,,no
mindthequery:559,C,valid,natural,no,,,no
mindthequery:559,D,valid,natural,no,,,no
mindthequery:560,A,valid,natural,no,,,no
mindthequery:560,E,valid,natural,no,,,no
mindthequery:561,A,valid,natural,no,,,no
mindthequery:561,C,valid,natural,no,,PEG is the standard abbreviation for polyethylene glycol.,no
mindthequery:563,C,valid,natural,no,,'HO' is the standard FAERS/FDA outcome code abbreviation for 'Hospitalization - Initial or Prolonged'.,no
mindthequery:563,E,valid,natural,no,,,no
mindthequery:564,D,valid,natural,no,,,no
mindthequery:564,E,valid,natural,no,,,no
mindthequery:565,A,valid,natural,no,,,no
mindthequery:565,D,valid,natural,no,,,no
mindthequery:567,B,valid,natural,no,,,no
mindthequery:567,D,valid,natural,no,,,no
mindthequery:568,B,valid,natural,no,,,no
mindthequery:568,E,valid,natural,no,,,no
mindthequery:569,B,valid,natural,no,,,no
mindthequery:569,D,valid,natural,no,,,no
mindthequery:57,A,valid,natural,no,,,no
mindthequery:57,C,valid,natural,no,Hospital,'Hosp.' is a standard and recognizable abbreviation for Hospital.,no
mindthequery:570,B,valid,natural,no,,,no
mindthequery:570,D,valid,natural,no,,,no
mindthequery:572,C,valid,natural,no,PEG 3350,PEG 3350 is a widely recognized standard abbreviation for Polyethylene Glycol 3350.,no
mindthequery:572,D,valid,natural,no,,,no
mindthequery:573,A,valid,natural,no,,,no
mindthequery:573,C,valid,natural,no,handicap,,no
mindthequery:574,B,valid,natural,no,,,no
mindthequery:574,E,valid,natural,no,,,no
mindthequery:576,C,valid,natural,no,IME,IME is a standard pharmacovigilance abbreviation for Important Medical Event.,no
mindthequery:576,E,valid,natural,no,,,no
mindthequery:582,C,valid,natural,no,ticagrelor,Ticagrelor is the generic chemical name / active ingredient for the brand name drug Brilinta.,no
mindthequery:582,E,valid,natural,no,,,no
mindthequery:583,C,valid,natural,no,,Brilinta is a well-known brand name for ticagrelor.,no
mindthequery:583,D,valid,natural,no,,,no
mindthequery:584,C,valid,natural,no,,,no
mindthequery:584,E,valid,natural,no,,,no
mindthequery:585,B,valid,natural,no,,,no
mindthequery:585,C,valid,natural,no,,,no
mindthequery:587,A,valid,natural,no,,,no
mindthequery:587,B,valid,natural,no,,,no
mindthequery:589,A,valid,natural,no,,,no
mindthequery:589,E,valid,natural,no,,,no
mindthequery:593,A,valid,natural,no,,,no
mindthequery:593,E,valid,natural,no,,,no
mindthequery:594,A,valid,natural,no,,,no
mindthequery:594,B,valid,natural,no,,,no
mindthequery:595,B,valid,natural,no,,,no
mindthequery:595,D,valid,natural,no,,,no
mindthequery:596,C,valid,natural,no,HCP,HCP is a standard abbreviation for Healthcare Professional / Health Professional in clinical/case reporting contexts.,no
mindthequery:596,E,valid,natural,no,,,no
mindthequery:598,C,valid,natural,no,,ADMS is the stock ticker/abbreviation for Adamas Pharmaceuticals.,no
mindthequery:598,E,valid,natural,no,,,no
mindthequery:60,C,valid,natural,no,resto,'resto' is a common colloquial abbreviation/alias for restaurant.,no
mindthequery:60,E,valid,natural,no,,,no
mindthequery:600,A,valid,natural,no,,,no
mindthequery:600,E,valid,natural,no,,,no
mindthequery:601,C,valid,natural,no,,MTX is the standard medical abbreviation for methotrexate.,no
mindthequery:601,D,valid,natural,no,,,no
mindthequery:602,B,valid,natural,no,,,no
mindthequery:602,D,valid,natural,no,,,no
mindthequery:603,B,valid,natural,no,,,no
mindthequery:603,D,valid,natural,no,,,no
mindthequery:604,C,valid,natural,no,,IME is a standard abbreviation for Important Medical Event.,no
mindthequery:604,E,valid,natural,no,,,no
mindthequery:606,A,valid,natural,no,,,no
mindthequery:606,C,valid,natural,no,,IME is a well-established acronym for Important Medical Event in clinical and pharmacovigilance contexts.,no
mindthequery:608,D,valid,natural,no,,,no
mindthequery:608,E,valid,natural,no,,,no
mindthequery:609,A,valid,natural,no,,,no
mindthequery:609,C,valid,natural,no,passing,Passing (or passing away) is a common euphemism/alias for death.,no
mindthequery:612,D,valid,natural,no,,,no
mindthequery:612,E,valid,awkward,no,,,no
mindthequery:613,B,valid,natural,no,,,no
mindthequery:613,C,valid,natural,no,,,no
mindthequery:614,A,valid,natural,no,,,no
mindthequery:614,C,valid,natural,no,,"Calcitriol is a standard synonym for 1,25-dihydroxycholecalciferol.",no
mindthequery:615,D,valid,natural,no,,,no
mindthequery:615,E,valid,natural,no,,,no
mindthequery:617,A,valid,natural,no,,,no
mindthequery:617,D,valid,natural,no,,,no
mindthequery:618,A,valid,natural,no,,,no
mindthequery:618,C,valid,natural,no,,"1,25-dihydroxycholecalciferol is the active form of vitamin D, commonly known as calcitriol.",no
mindthequery:619,A,valid,natural,no,,,no
mindthequery:619,E,valid,natural,no,,,no
mindthequery:620,A,valid,natural,no,,,no
mindthequery:620,E,valid,natural,no,,,no
mindthequery:621,C,valid,natural,no,Lenalidomide,LEN is a recognized clinical abbreviation for lenalidomide (brand name Revlimid).,no
mindthequery:621,D,valid,natural,no,,,no
mindthequery:622,B,valid,natural,no,,,no
mindthequery:622,C,valid,natural,no,,'passing' is a standard euphemism for 'death'.,no
mindthequery:623,A,valid,natural,no,,,no
mindthequery:623,C,valid,natural,no,BP decreased,,no
mindthequery:624,A,valid,natural,no,,,no
mindthequery:624,D,valid,natural,no,,,no
mindthequery:625,D,valid,natural,no,,,no
mindthequery:625,E,valid,natural,no,,,no
mindthequery:627,A,valid,natural,no,,,no
mindthequery:627,E,valid,natural,no,,,no
mindthequery:628,A,valid,natural,no,,,no
mindthequery:628,E,valid,natural,no,,,no
mindthequery:63,C,valid,natural,no,Sick,Typo insertion of 'i' in 'Sick'.,no
mindthequery:63,E,valid,natural,no,,,no
mindthequery:630,A,valid,natural,no,,,no
mindthequery:630,E,valid,natural,no,,,no
mindthequery:631,A,valid,natural,no,,,no
mindthequery:631,D,valid,natural,no,,,no
mindthequery:633,B,valid,natural,no,,,no
mindthequery:633,D,valid,natural,no,,,no
mindthequery:634,A,valid,natural,no,,,no
mindthequery:634,B,valid,natural,no,,,no
mindthequery:635,D,valid,natural,no,,,no
mindthequery:635,E,valid,natural,no,,,no
mindthequery:637,C,valid,natural,no,passing,'Passing' is a well-known euphemism / alias for 'Death'.,no
mindthequery:637,D,valid,natural,no,,,no
mindthequery:638,C,valid,natural,no,,,yes
mindthequery:638,E,valid,natural,no,,,yes
mindthequery:639,A,valid,natural,no,,,no
mindthequery:639,C,valid,natural,no,,,no
mindthequery:64,D,valid,natural,no,,,no
mindthequery:64,E,valid,natural,no,,,no
mindthequery:640,B,valid,natural,no,,,no
mindthequery:640,C,valid,natural,no,,,no
mindthequery:641,A,valid,natural,no,,,no
mindthequery:641,D,valid,natural,no,,,no
mindthequery:642,C,valid,natural,no,Physician,Doctor is a common synonym and standard alias for Physician.,no
mindthequery:642,E,valid,natural,no,,,no
mindthequery:646,A,valid,natural,no,,,no
mindthequery:646,D,valid,natural,no,,,no
mindthequery:647,A,valid,natural,no,,,no
mindthequery:647,C,valid,natural,no,Near death experience,"NDE is a standard, widely recognized abbreviation for near-death experience.",no
mindthequery:649,B,valid,natural,no,,,no
mindthequery:649,E,valid,natural,no,,,no
mindthequery:65,D,valid,natural,no,,,no
mindthequery:65,E,valid,natural,no,,,no
mindthequery:650,A,valid,natural,no,,,no
mindthequery:650,B,valid,natural,no,,,no
mindthequery:652,B,valid,natural,no,,,no
mindthequery:652,E,valid,natural,no,,,no
mindthequery:653,B,valid,natural,no,,,no
mindthequery:653,E,valid,natural,no,,,no
mindthequery:654,B,valid,natural,no,,,no
mindthequery:654,D,valid,natural,no,,,no
mindthequery:656,C,valid,natural,no,Monocytosis,Monocytosis is the standard medical term/alias for Monocyte count increased.,no
mindthequery:656,E,valid,natural,no,,,no
mindthequery:659,C,valid,natural,no,,,no
mindthequery:659,D,valid,natural,no,,,no
mindthequery:661,A,valid,natural,no,,,no
mindthequery:661,C,valid,natural,no,,,no
mindthequery:662,C,valid,natural,no,Injection site haemorrhage,'injection site bleeding' is a common and accurate alias/synonym for 'Injection site haemorrhage'.,no
mindthequery:662,D,valid,natural,no,,,no
mindthequery:663,B,valid,natural,no,,,no
mindthequery:663,E,valid,natural,no,,,no
mindthequery:665,C,valid,natural,no,passing,'Passing' is a well-known euphemism/alias for death and fits the outcome context.,no
mindthequery:665,D,valid,natural,no,,,no
mindthequery:666,B,valid,natural,no,,,no
mindthequery:666,D,valid,natural,no,,,no
mindthequery:667,B,valid,natural,no,,,no
mindthequery:667,E,valid,natural,no,,,no
mindthequery:668,C,valid,natural,no,,IME is a standard pharmacovigilance abbreviation for Important Medical Event.,no
mindthequery:668,D,valid,natural,no,,,no
mindthequery:669,A,valid,natural,no,,,no
mindthequery:67,B,valid,natural,no,,,no
mindthequery:67,C,valid,natural,no,Restaurant,'resto' is a widely understood colloquial abbreviation/alias for restaurant.,no
mindthequery:670,B,valid,natural,no,,,no
mindthequery:670,E,valid,natural,no,,,no
mindthequery:671,A,valid,natural,no,,,no
mindthequery:671,D,valid,natural,no,,,no
mindthequery:673,A,valid,natural,no,,,no
mindthequery:674,D,valid,natural,no,,,no
mindthequery:674,E,valid,natural,no,,,no
mindthequery:675,A,valid,natural,no,,,no
mindthequery:675,C,valid,natural,no,,'Doctor' is a standard and common alias/synonym for 'Physician'.,no
mindthequery:676,C,valid,natural,no,,,no
mindthequery:676,E,valid,natural,no,,,no
mindthequery:677,D,valid,natural,no,,,no
mindthequery:677,E,valid,natural,no,,,no
mindthequery:678,C,valid,natural,no,infliximab-dyyb,Infliximab-dyyb is the FDA-designated nonproprietary/biosimilar name for Inflectra.,no
mindthequery:678,E,valid,natural,no,,,no
mindthequery:679,A,valid,natural,no,,,no
mindthequery:679,D,valid,natural,no,,,no
mindthequery:680,C,valid,natural,no,Pulmonary hypertension,PH is a standard medical abbreviation for Pulmonary Hypertension.,no
mindthequery:680,D,valid,natural,no,,,no
mindthequery:681,B,valid,natural,no,,,no
mindthequery:681,C,valid,natural,no,,,no
mindthequery:682,C,valid,natural,no,Hospitalization - Initial or Prolonged,HO is a standard abbreviation/code for 'Hospitalization - Initial or Prolonged' in adverse event reporting databases like FAERS.,no
mindthequery:682,D,valid,natural,no,,,no
mindthequery:683,C,valid,natural,no,ALUNBRIG,Lowercasing a brand name medication is completely understandable and natural.,no
mindthequery:683,D,valid,natural,no,,,no
mindthequery:686,C,valid,natural,no,LEN,LEN is a standard medical/clinical abbreviation for lenalidomide (brand name Revlimid).,no
mindthequery:686,D,valid,natural,no,,,no
mindthequery:687,C,valid,natural,no,passing,'passing' is a standard euphemistic alias for death.,no
mindthequery:687,D,valid,natural,no,,,no
mindthequery:688,C,valid,natural,no,abnormal blood work,,no
mindthequery:688,E,valid,natural,no,,,no
mindthequery:689,A,valid,natural,no,,,no
mindthequery:689,D,valid,natural,no,,,no
mindthequery:69,A,valid,natural,no,,,no
mindthequery:69,B,valid,natural,no,,,no
mindthequery:690,A,valid,natural,no,,,no
mindthequery:690,D,valid,natural,no,,,no
mindthequery:691,A,valid,natural,no,,,no
mindthequery:691,D,valid,natural,no,,,no
mindthequery:692,A,valid,natural,no,,,no
mindthequery:692,D,valid,natural,no,,,no
mindthequery:694,B,valid,natural,no,,,no
mindthequery:694,E,valid,natural,no,,,no
mindthequery:696,A,valid,natural,no,,,no
mindthequery:696,C,valid,natural,no,,HCP is a standard medical/pharmacovigilance abbreviation for Health Care Professional.,no
mindthequery:697,B,valid,natural,no,,,no
mindthequery:697,D,valid,natural,no,,,no
mindthequery:698,B,valid,natural,no,,,no
mindthequery:699,A,valid,natural,no,,,no
mindthequery:699,C,valid,natural,no,,,no
mindthequery:700,A,valid,natural,no,,,no
mindthequery:700,E,valid,natural,no,,,no
mindthequery:701,D,valid,natural,no,,,no
mindthequery:702,A,valid,natural,no,,,no
mindthequery:702,B,valid,natural,no,,,no
mindthequery:704,D,valid,natural,no,,,no
mindthequery:704,E,valid,natural,no,,,no
mindthequery:705,B,valid,natural,no,,,no
mindthequery:705,E,valid,natural,no,,,no
mindthequery:706,A,valid,natural,no,,,no
mindthequery:709,A,valid,natural,no,,,no
mindthequery:709,C,valid,natural,no,,IME is a standard abbreviation for Important Medical Event in pharmacovigilance and clinical reporting contexts.,no
mindthequery:710,B,valid,natural,no,,,no
mindthequery:710,D,valid,natural,no,,,no
mindthequery:711,B,valid,natural,no,,,no
mindthequery:711,E,valid,natural,no,,,no
mindthequery:712,C,valid,natural,no,,,no
mindthequery:712,D,valid,natural,no,,,no
mindthequery:713,B,valid,natural,no,,,no
mindthequery:714,C,valid,natural,no,,,no
mindthequery:714,E,valid,natural,no,,,no
mindthequery:715,B,valid,natural,no,,,no
mindthequery:715,C,valid,natural,no,Health Professional,HCP is a standard medical abbreviation for Healthcare Professional.,no
mindthequery:716,B,valid,natural,no,,,no
mindthequery:716,E,valid,natural,no,,,no
mindthequery:717,B,valid,natural,no,,,no
mindthequery:717,C,valid,natural,no,Taxotere,Taxotere is a widely recognized brand name for docetaxel.,no
mindthequery:718,A,valid,natural,no,,,no
mindthequery:718,B,valid,natural,no,,,no
mindthequery:720,B,valid,natural,no,,,no
mindthequery:720,C,valid,natural,no,the runs,,no
mindthequery:721,B,valid,natural,no,,,no
mindthequery:721,D,valid,natural,no,,,no
mindthequery:722,A,valid,natural,no,,,no
